model,feature,importance,anomesdia_datetime
XGBClassifier,fare_cat_8_15,0.019999999552965164,2021-02-03 20:35:55.360213
XGBClassifier,Embarked_C,0.016363635659217834,2021-02-03 20:35:55.360213
XGBClassifier,name_title_OTHER,0.016363635659217834,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_E,0.014545454643666744,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_C,0.014545454643666744,2021-02-03 20:35:55.360213
XGBClassifier,Embarked_S,0.014545454643666744,2021-02-03 20:35:55.360213
XGBClassifier,name_title_Mrs.,0.014545454643666744,2021-02-03 20:35:55.360213
XGBClassifier,ticket_class_A,0.007272727321833372,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_A,0.007272727321833372,2021-02-03 20:35:55.360213
XGBClassifier,ticket_class_OTHER,0.007272727321833372,2021-02-03 20:35:55.360213
XGBClassifier,Parch,0.007272727321833372,2021-02-03 20:35:55.360213
XGBClassifier,name_title_Miss.,0.007272727321833372,2021-02-03 20:35:55.360213
XGBClassifier,ticket_class_PC,0.003636363660916686,2021-02-03 20:35:55.360213
XGBClassifier,Pclass_1,0.003636363660916686,2021-02-03 20:35:55.360213
XGBClassifier,Pclass_2,0.001818181830458343,2021-02-03 20:35:55.360213
XGBClassifier,age_cat_10_20,0.001818181830458343,2021-02-03 20:35:55.360213
XGBClassifier,fare_cat_greater_50,0.0,2021-02-03 20:35:55.360213
XGBClassifier,fare_cat_25_50,0.0,2021-02-03 20:35:55.360213
XGBClassifier,fare_cat_15_25,0.0,2021-02-03 20:35:55.360213
XGBClassifier,fare_cat_0_8,0.0,2021-02-03 20:35:55.360213
XGBClassifier,age_cat_nan,0.0,2021-02-03 20:35:55.360213
XGBClassifier,age_cat_greater_60,0.0,2021-02-03 20:35:55.360213
XGBClassifier,age_cat_40_60,0.0,2021-02-03 20:35:55.360213
XGBClassifier,name_title_nan,0.0,2021-02-03 20:35:55.360213
XGBClassifier,age_cat_0_10,0.0,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_FGT,0.0,2021-02-03 20:35:55.360213
XGBClassifier,Pclass_nan,0.0,2021-02-03 20:35:55.360213
XGBClassifier,Sex_male,0.0,2021-02-03 20:35:55.360213
XGBClassifier,Sex_nan,0.0,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_B,0.0,2021-02-03 20:35:55.360213
XGBClassifier,Embarked_Q,0.0,2021-02-03 20:35:55.360213
XGBClassifier,ticket_class_nan,0.0,2021-02-03 20:35:55.360213
XGBClassifier,Embarked_nan,0.0,2021-02-03 20:35:55.360213
XGBClassifier,ticket_class_SC,0.0,2021-02-03 20:35:55.360213
XGBClassifier,fare_cat_nan,0.0,2021-02-03 20:35:55.360213
AdaBoostClassifier,Age,0.18,2021-02-03 20:35:55.371536
AdaBoostClassifier,Fare,0.16,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_length,0.16,2021-02-03 20:35:55.371536
AdaBoostClassifier,family_size,0.06,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_title_Mr.,0.04,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_nan,0.04,2021-02-03 20:35:55.371536
AdaBoostClassifier,Parch,0.04,2021-02-03 20:35:55.371536
AdaBoostClassifier,fare_cat_8_15,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,age_cat_10_20,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_FGT,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_E,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_D,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,cabin_class_C,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,ticket_class_STON_SOTON,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,ticket_class_PC,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,SibSp,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_title_OTHER,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,fare_cat_nan,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,Sex_female,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,Embarked_C,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,Pclass_2,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,Pclass_3,0.02,2021-02-03 20:35:55.371536
AdaBoostClassifier,name_title_Master.,0.02,2021-02-03 20:35:55.371536
